ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI
109891,2017,Submitted,77700.0,91.2,1.2,1,,100,48710.0,1547000.0,,,,20.5,22.9,22.2,24.7
251573,2015,Submitted,79511.0,731.0,9.2,1,,27,2459435.0,4464059.0,,,,87.1,156.1,90.8,158.9
159898,2018,Submitted,143925.0,1598.9,11.1,1,1.0,14,5000644.3,14439840.4,,,,135.1,202.6,129.4,194.8
251358,2018,Submitted,50560.0,444.7,8.8,1,1.0,27,1995856.6,2120331.6,,,,81.4,154.6,81.6,154.5
121059,2018,Submitted,103640.0,2713.0,26.2,1,1.0,26,13779669.1,7918339.8,,,,209.4,452.5,204.3,441.8
251513,2016,Submitted,84069.0,568.5,6.8,1,,66,1983118.2,3821606.7,,,,69.0,121.8,77.0,131.8
158391,2015,Submitted,158800.0,3029.0,19.1,1,,16,12340215.0,10348851.0,,,,142.9,312.4,144.5,314.1
252084,2015,Submitted,78501.0,917.0,11.7,1,,15,3865397.0,2650233.0,,,,83.0,190.1,85.5,192.7
250167,2018,Submitted,318360.0,2969.7,9.3,1,2.5,52,8121784.9,22019536.9,,8518728.0,,121.4,168.4,121.7,168.7
105987,2017,Submitted,125000.0,904.4,7.2,1,,42,1439049.0,12018051.0,,,,107.7,137.1,117.4,147.4
101762,2015,Submitted,1541766.0,14868.0,9.6,1,,85,57630147.0,61925508.0,,,,77.5,159.5,80.5,162.4
112300,2018,Not Submitted,67315.0,,,1,0.0,,,,,,,,,,
260054,2018,Submitted,116400.0,152.5,1.3,2,4.0,100,916809.9,,,,,7.9,22.1,7.4,20.7
251733,2016,Submitted,172688.0,1274.0,7.4,1,,47,5013807.8,6587596.1,,,,67.2,131.2,72.3,135.3
254157,2017,Submitted,73000.0,815.5,11.2,1,,,3879584.0,1847871.0,,,,78.5,193.5,82.1,197.3
156549,2017,Submitted,80000.0,1411.2,17.6,1,,39,7558723.0,256156.0,,,,97.7,300.0,100.0,306.0
250176,2017,Submitted,166041.0,2142.8,12.9,1,,59,10259816.0,4627158.0,,,,89.7,223.3,93.4,225.2
251372,2015,Submitted,138900.0,1036.0,7.5,1,,52,3059100.0,7937824.0,,,,79.2,129.2,83.7,133.9
101720,2017,Submitted,1652550.0,30868.2,18.7,1,,81,166923741.0,92080.0,,,,101.1,317.2,103.0,323.3
105360,2018,Submitted,50291.0,371.4,7.4,1,1.5,40,621342.3,5046264.6,,,,112.7,140.0,114.4,141.6
251339,2018,Submitted,85705.0,714.7,8.3,1,3.0,,2974714.3,4139400.1,,,,83.0,147.9,83.8,148.5
159905,2018,Submitted,130590.0,1146.3,8.8,1,2.0,48,2969119.0,12281014.7,,,,116.8,162.4,113.4,157.9
260029,2018,Submitted,52272.0,402.1,7.7,1,1.0,26,1285846.3,3542983.5,,,,92.4,140.0,90.2,137.8
142232,2017,Submitted,64622.0,519.4,8.0,1,,,1331973.0,5142107.0,,,,100.2,148.3,107.0,154.9
112698,2016,Submitted,126456.0,918.0,7.3,1,,50,1764171.2,11160827.9,,,,102.2,136.5,110.6,144.2
130634,2018,Submitted,113151.0,1016.5,9.0,1,3.0,61,6109824.0,,,,,54.0,151.2,52.9,148.2
241007,2015,Submitted,655191.0,4330.0,6.6,1,,69,15895914.0,21400487.0,,,,56.9,110.5,59.4,113.9
134835,2018,Submitted,75000.0,318.0,4.2,1,4.0,82,1212457.6,2189689.3,,,,45.4,75.9,43.7,73.5
157347,2017,Submitted,222851.0,1194.2,5.4,2,,,4684499.0,6176315.0,,,,48.7,95.1,50.7,97.1
244102,2017,Submitted,993312.0,5734.0,5.8,1,,84,23615339.0,25748633.0,,,,49.7,101.9,52.4,104.7
103317,2017,Submitted,162398.0,912.2,5.6,1,,74,2400533.0,8818675.0,,,,69.1,103.4,74.3,109.0
251693,2018,Submitted,128128.0,1543.5,12.0,1,1.0,6,5753021.0,11039890.0,,,,131.1,216.2,126.9,211.9
251710,2015,Submitted,150700.0,2105.0,14.0,1,,16,10301684.0,657651.0,,,,72.7,219.2,75.0,226.5
158644,2017,Submitted,206150.0,3917.2,19.0,1,,1,6443521.0,51319287.0,,,,280.2,359.5,280.5,360.6
118872,2017,Submitted,116483.0,1684.4,14.5,1,,41,8709444.0,1395209.0,,,,86.7,247.4,89.4,250.2
158392,2018,Submitted,278671.0,2721.4,9.8,1,2.5,45,11499804.8,15217060.3,,,,95.9,172.9,94.2,171.2
254360,2016,Submitted,86434.0,734.5,8.5,1,,33,2854590.4,3923226.5,,,,78.4,151.4,80.9,153.9
159807,2017,Submitted,129764.0,1299.7,10.0,1,,16,2817068.0,14664081.0,,,,134.7,186.8,145.8,198.3
175891,2018,Submitted,326440.0,1093.4,3.3,1,4.0,98,2499443.5,12757181.5,,,,46.7,62.5,46.7,62.5
251956,2017,Submitted,67021.0,2621.0,39.1,1,,,6513170.0,,21336782.0,,,415.5,688.1,432.4,708.4
157100,2016,Submitted,108887.0,571.0,5.2,1,,92,2163910.5,3240967.0,,,,49.6,93.7,52.4,96.6
114515,2017,Submitted,108400.0,249.6,2.3,1,,100,1019997.0,1147889.0,,,,20.0,40.7,21.1,41.8
145926,2016,Submitted,74884.0,637.8,8.5,1,,57,1729686.1,6005793.8,,,,103.3,156.7,109.0,161.8
160436,2017,Submitted,290070.0,2258.4,7.8,1,,32,9330933.0,10037794.0,,,,66.8,137.3,70.2,141.9
252041,2015,Submitted,50162.0,719.0,14.3,1,,34,2630564.0,,2864729.0,,,109.6,233.4,112.5,235.9
101790,2018,Submitted,620100.0,5026.5,8.1,1,3.5,65,22511608.3,24125200.8,,,,75.2,142.5,73.4,140.5
120267,2016,Submitted,66000.0,2789.6,42.3,1,,45,12508866.3,9111199.6,,,,327.6,740.1,334.2,739.9
111862,2018,Submitted,96000.0,308.2,3.2,1,4.0,,1823727.6,90493.2,,,,19.9,54.2,19.9,54.2
159739,2015,Submitted,299019.0,1201.0,4.0,1,,97,2563361.0,12913800.0,,,,51.8,72.3,53.0,73.59999999999998
254152,2018,Not Submitted,109681.0,,,1,0.0,,,,,,,,,,
254316,2018,Submitted,148775.0,2865.5,19.3,1,3.0,,12695472.0,14185273.0,,,,180.7,339.0,180.9,337.6
251543,2016,Submitted,80584.0,489.4,6.1,1,,68,1676586.2,3395167.5,,,,62.9,109.6,70.4,118.5
250091,2018,Submitted,130000.0,922.2,7.1,1,2.5,55,2095046.5,10801301.1,,,,99.2,132.4,99.4,132.6
242264,2018,Submitted,987600.0,7708.6,7.8,1,2.0,49,46335949.5,,,,,46.9,131.4,46.1,129.0
251718,2015,Submitted,155337.0,1239.0,8.0,1,,60,3869430.0,8682168.0,,,,80.8,136.9,85.2,141.5
175725,2017,Submitted,80000.0,247.2,3.1,1,,99,771870.0,1966226.0,,,,34.2,56.1,36.9,58.9
105339,2017,Submitted,102580.0,415.3,4.0,1,,97,715851.0,5326889.0,,,,58.9,76.4,63.4,80.9
252264,2017,Submitted,103635.0,510.6,4.9,1,,90,1221295.0,5362184.0,,,,63.5,91.3,68.6,96.4
175693,2018,Submitted,50000.0,169.2,3.4,1,4.0,99,526645.6,1536700.0,,,,41.3,61.8,41.1,60.7
159735,2018,Submitted,134000.0,1318.1,9.8,1,2.0,24,6349882.1,4928000.1,,,,84.2,171.3,81.5,165.8
159525,2018,Submitted,443853.0,5574.8,12.6,1,1.0,,26600068.0,21642718.7,,,,108.7,219.0,106.9,214.2
120344,2015,Submitted,90000.0,413.0,4.6,1,,,1464407.0,2241092.0,,,,41.2,77.2,43.3,79.5
175699,2018,Not Submitted,89596.0,,,1,0.0,,,,,,,,,,
101867,2015,Submitted,650364.0,7712.0,11.9,1,,75,38387047.0,,,,,59.0,185.3,59.0,185.3
250151,2016,Submitted,139382.0,1249.6,9.0,1,,89,5893052.9,3076584.9,,,,64.4,155.9,67.6,163.4
242732,2016,Submitted,218635.0,1095.5,5.0,1,,90,4143655.6,6245775.1,,,,47.5,89.5,49.4,90.4
251341,2015,Submitted,826051.0,9137.0,11.1,1,,16,44156807.0,5001423.0,,,,59.5,174.2,60.9,178.6
250062,2017,Submitted,66285.0,821.7,12.4,1,,,2123665.0,8077666.0,,,,153.9,228.6,171.6,245.7
100418,2016,Submitted,269480.0,1407.2,5.2,1,,99,7030173.5,2097138.9,,,,33.9,90.1,34.3,91.4
173618,2018,Submitted,168725.0,1421.1,8.4,1,3.0,59,6724362.8,5693969.3,,,,73.6,147.0,71.7,144.7
101527,2018,Submitted,67988.0,353.7,5.2,1,4.0,91,1075960.6,3288637.6,,,,64.2,95.1,64.3,94.2
112157,2018,Submitted,56000.0,345.0,6.2,1,2.0,49,667431.2,4405700.0,,,,90.6,116.0,89.0,114.4
236913,2017,Submitted,491400.0,3642.3,7.4,1,,50,11054041.0,30093958.0,,,,83.7,134.9,89.2,140.7
159649,2016,Submitted,279147.0,2246.4,8.0,1,,53,5199161.2,24251103.1,,,,105.5,149.7,112.1,156.6
145926,2018,Submitted,74884.0,564.0,7.5,1,4.0,68,1684623.8,5341356.2,,,,93.8,137.9,93.6,136.5
165722,2016,Submitted,667000.0,4959.9,7.4,1,,88,24267781.8,9166100.3,,,,50.1,128.7,,
101717,2014,Submitted,1674462.0,24809.0,14.82,1,,64,111793907.0,1063517.0,,43490499.0,,93.0,236.0,90.0,224.0
250133,2015,Submitted,76290.0,2116.0,27.7,1,,71,9744109.0,2983496.0,,,,166.8,442.1,168.4,443.7
119450,2018,Submitted,184994.0,2347.9,12.7,1,2.5,57,10838733.2,10255100.1,,,,114.0,222.3,111.2,216.7
252266,2016,Submitted,89257.0,879.1,9.8,1,,17,3341720.0,4955067.2,,,,93.0,175.8,92.4,174.1
142943,2017,Submitted,116400.0,511.0,4.4,1,,95,1897423.0,3015722.0,,,,42.2,78.4,45.4,82.2
156845,2015,Submitted,546219.0,8897.0,16.3,1,,29,30317555.0,52833073.0,,,,152.2,275.8,154.5,277.1
250078,2017,Submitted,483032.0,918.0,1.9,3,,100,3202998.0,6132649.0,,,,19.3,34.2,20.1,35.0
173925,2015,Submitted,131381.0,5800.0,44.1,1,,,20401024.0,,20109275.0,6948000.0,,361.2,724.6,360.1,721.0
251360,2016,Submitted,112995.0,324.2,2.9,1,,92,1175446.3,2024678.5,,,,28.3,51.5,31.6,55.5
158307,2016,Submitted,260857.0,2319.2,8.9,1,,42,8167109.9,15321770.3,,,,90.0,160.0,94.6,161.7
251888,2016,Submitted,177004.0,1407.6,8.0,1,,34,4975559.2,9234898.7,,,,80.3,143.0,88.1,149.6
173831,2019,Not Submitted,,,,,0.0,,,,,,,,,,
173764,2018,Submitted,64000.0,126.0,2.0,1,4.0,,757245.6,,,,,11.8,33.1,11.9,33.3
102568,2018,Submitted,52953.0,748.2,14.1,1,2.0,41,2008344.1,7796899.7,,,,185.2,260.8,185.9,261.6
103965,2018,Submitted,51574.0,342.1,6.6,1,2.5,51,806787.9,3914190.4,,,,91.5,123.5,91.9,122.2
251636,2018,Exempt,113339.0,,,1,,,,,,,,,,,
156874,2018,Submitted,134640.0,2044.4,15.2,1,1.0,20,7804219.8,14045400.4,,,,162.3,271.8,160.8,267.2
241550,2015,Submitted,271348.0,2393.0,8.8,1,,46,8832539.0,11646331.0,,,,75.5,147.3,78.0,150.4
175895,2017,Submitted,69000.0,786.5,11.4,1,,64,4205345.0,168452.0,,,,63.4,193.9,65.2,199.8
101969,2015,Submitted,238531.0,3361.0,14.1,1,,31,13862874.0,10838467.0,,,,103.6,230.2,107.7,234.6
236913,2016,Submitted,491400.0,3440.3,7.0,1,,65,10292066.0,29055223.5,,,,80.1,127.8,88.0,136.1
101727,2018,Submitted,1855810.0,18970.9,10.2,1,4.0,53,114032247.3,,,,,61.4,172.0,60.8,170.2
252112,2015,Submitted,74000.0,2846.0,38.5,1,,50,11684524.0,9375001.0,,,,284.6,628.8,287.4,628.9
252297,2017,Submitted,75000.0,,,1,,,,,,,,,,,
103679,2017,Submitted,1224284.0,11466.2,9.4,1,,81,62014874.0,,,,,50.7,159.1,53.0,166.3
251339,2017,Submitted,85705.0,733.5,8.6,1,,,2929803.0,3610386.0,,,,76.3,151.6,80.1,154.5
251314,2018,Submitted,148200.0,834.2,5.6,1,3.0,70,2502401.7,7868599.2,,,,70.0,103.0,67.5,100.3
240338,2016,Submitted,207520.0,1400.9,6.8,1,,77,5037971.5,8892201.3,,,,67.1,121.2,70.4,122.9
173671,2018,Submitted,83000.0,595.4,7.2,1,2.5,49,2462256.2,3496813.2,,,,71.8,127.3,70.7,126.1
175954,2017,Submitted,116720.0,2170.8,18.6,1,,51,9195985.0,8857487.0,,,,154.7,327.1,161.7,333.1
173880,2017,Submitted,61000.0,278.3,4.6,1,,81,414425.0,3797636.0,,,,69.1,86.7,76.4,94.6
251344,2016,Submitted,55024.0,2109.9,38.3,1,,46,10161840.2,4459699.8,,,,265.7,665.0,265.4,658.9
160455,2016,Submitted,215000.0,1680.4,7.8,2,,66,7343623.7,6153435.5,,,,62.8,137.3,66.8,141.6
254068,2016,Submitted,107143.0,759.4,7.1,1,,50,2878325.7,4309560.1,,,,67.1,126.6,70.6,128.4
250149,2017,Submitted,172121.0,5029.0,29.2,1,,14,27199311.0,,,,,158.0,496.2,160.7,504.7
250033,2015,Submitted,136014.0,2024.0,14.9,1,,,6413226.0,13852099.0,,,,149.0,255.0,157.5,263.9
130949,2018,Exempt,81933.0,,,1,,,,,,,,,,,
254227,2017,Submitted,50000.0,826.6,16.5,1,,,2934416.0,5346865.0,,,,165.6,296.6,172.5,303.5
252127,2016,Submitted,157229.0,1071.3,6.8,1,,79,3942992.5,6487147.8,,,,66.3,122.1,70.9,125.3
251277,2018,Not Submitted,121666.0,,,1,0.0,,,,,,,,,,
102690,2018,Submitted,185964.0,1054.4,5.7,1,4.0,90,4167672.7,6797599.7,,,,59.0,101.1,59.0,100.1
172126,2016,Submitted,103879.0,630.2,6.1,1,,88,2368552.4,3645254.4,,,,57.9,108.4,60.9,111.6
254356,2018,Not Submitted,75714.0,,,1,0.0,,,,,,,,,,
260150,2017,Submitted,172408.0,11142.4,64.6,1,,,42752053.0,,48762964.0,,,530.8,1118.9,540.1,1134.3
251438,2018,Exempt,112070.0,,,1,,,,,,,,,,,
173492,2017,Submitted,61750.0,205.1,3.3,5,,99,174984.0,3251702.0,,,,55.5,64.2,60.5,69.5
241405,2015,Submitted,292095.0,3390.0,11.6,1,,9,11545420.0,20158943.0,,,,108.5,196.6,113.6,201.2
159415,2015,Submitted,304406.0,2808.0,9.2,1,,41,10424680.0,13429800.0,,,,78.4,153.9,81.2,157.1
254035,2016,Submitted,63000.0,247.3,3.9,1,,98,949889.2,1360400.0,,,,36.7,70.0,36.7,70.0
175907,2018,Submitted,109084.0,793.0,7.3,3,1.5,38,912712.7,12071573.6,,,,119.0,139.6,116.0,136.1
235970,2017,Submitted,276176.0,2141.3,7.8,1,,64,9739076.0,6413116.0,,,,58.5,135.1,62.9,145.6
250083,2017,Submitted,99530.0,881.7,8.9,1,,55,2413577.0,8198082.0,,,,106.6,162.6,115.3,171.3
254262,2016,Submitted,75600.0,537.4,7.1,1,,34,798150.4,7347810.7,,,,107.8,135.2,117.4,144.2
251334,2015,Submitted,50174.0,618.0,12.3,1,,,2041543.0,3905691.0,,,,118.5,209.5,124.5,215.8
250053,2017,Submitted,388970.0,2834.7,7.3,1,,82,12079684.0,11318722.0,,,,60.2,128.1,65.5,133.7
251341,2016,Submitted,826051.0,8336.8,10.1,1,,19,43513372.5,5956182.7,,,,59.9,173.0,60.0,173.1
251245,2016,Submitted,278035.0,1639.3,5.9,1,,95,3931930.8,17218717.2,,,,76.1,109.4,84.2,118.0
251409,2015,Submitted,86191.0,805.0,9.3,1,,32,2942119.0,4020024.0,,,,80.8,156.2,85.8,163.7
241915,2016,Submitted,558000.0,4432.7,7.9,1,,60,15652468.1,29138091.8,,,,80.3,142.9,87.2,150.2
103782,2018,Submitted,300000.0,4066.6,13.6,1,1.0,25,16067500.4,26236101.1,,,,141.0,241.8,141.8,242.3
104431,2018,Exempt,65949.0,,,1,,,,,,,,,,,
160448,2018,Submitted,305442.0,1076.7,3.5,3,4.0,97,2389710.2,12786699.9,,,,49.7,65.9,48.0,63.7
160219,2017,Submitted,165000.0,1982.2,12.0,1,,54,7985568.0,9520321.0,,,,106.1,212.6,110.0,216.6
172177,2018,Exempt,86000.0,,,1,,,,,,,,,,,
100332,2016,Submitted,305788.0,1970.9,6.4,1,,83,6605311.3,14183691.4,,,,68.0,116.5,75.0,123.9
102725,2018,Submitted,70370.0,562.1,8.0,1,1.0,15,1965182.3,4428300.4,,,,90.9,144.3,91.1,144.4
254037,2017,Submitted,65000.0,414.6,6.4,2,,60,2040762.0,701579.0,,,,42.2,109.9,44.6,113.3
251374,2018,Exempt,56600.0,,,1,,,,,,,,,,,
235635,2017,Submitted,263120.0,1986.9,7.6,1,,38,6445292.0,14971014.0,,,,81.4,136.7,87.3,142.8
158142,2018,Submitted,470318.0,4982.9,10.6,1,1.0,16,23157366.8,21281294.0,,,,94.5,185.4,94.6,184.4
253972,2017,Submitted,54096.0,284.5,5.3,1,,95,802257.0,2564077.0,,,,62.2,96.3,66.5,100.1
252315,2018,Submitted,86520.0,534.3,6.2,1,4.0,82,1201662.4,6295792.9,,,,86.7,115.3,85.4,114.0
158654,2016,Submitted,269400.0,3043.0,11.3,1,,7,11608361.0,17006379.4,,,,106.2,201.6,111.4,204.6
251319,2015,Submitted,70790.0,2593.0,36.6,1,,61,11779452.0,4259300.0,,,,226.6,585.7,226.9,584.5
251585,2015,Submitted,112084.0,830.0,7.4,1,,75,1854467.0,8607110.0,,,,93.3,132.6,99.9,140.0
240953,2015,Submitted,307292.0,2404.0,7.8,1,,64,7590973.0,16554201.0,,,,78.59999999999998,134.1,81.7,136.9
175907,2017,Submitted,109084.0,721.0,6.6,3,,54,929786.0,10338613.0,,,,103.3,126.3,113.5,137.6
116559,2018,Submitted,51000.0,301.1,5.9,1,4.0,89,1133285.6,2119213.2,,,,63.8,105.9,63.8,104.8
251599,2018,Submitted,107722.0,1134.1,10.5,1,1.0,9,4975286.3,5768168.9,,,,99.7,185.5,97.8,183.5
147871,2017,Submitted,58567.0,418.0,7.1,1,,32,629719.0,5898100.0,,,,111.5,135.8,124.4,150.6
254043,2016,Submitted,84762.0,584.7,6.9,1,,,1922416.0,4337077.4,,,,73.8,124.9,79.1,129.1
105061,2016,Submitted,50000.0,496.3,9.9,1,,5,1424349.6,4400199.9,,,,116.5,181.9,123.3,188.7
159733,2016,Submitted,164020.0,1309.7,8.0,1,,51,3088300.1,13941595.5,,,,103.8,148.4,113.6,158.6
105739,2017,Submitted,131462.0,634.6,4.8,1,,92,2136359.0,4511835.0,,,,50.6,87.1,53.1,90.2
252079,2018,Not Submitted,58070.0,,,1,0.0,,,,,,,,,,
101674,2015,Submitted,441327.0,5662.0,12.8,1,,77,28035984.0,543186.0,,,,64.8,200.8,65.1,201.8
250173,2016,Submitted,94322.0,844.8,9.0,1,,86,3454544.2,3917492.1,,,,78.2,158.6,83.7,164.5
251603,2016,Submitted,99200.0,633.0,6.4,1,,76,1793788.0,5692372.6,,,,75.5,117.0,83.9,125.9
147673,2017,Submitted,68000.0,578.0,8.5,1,,71,1922812.0,4188542.0,,,,89.9,153.5,96.6,163.2
117067,2017,Submitted,93247.0,508.5,5.5,1,,89,1304498.0,5031802.0,,,,68.0,100.6,72.5,105.7
251686,2016,Submitted,135638.0,628.1,4.6,1,,92,3284537.9,426529.7,,,,27.4,79.3,27.4,79.3
100429,2018,Submitted,2290873.0,29503.5,12.9,1,1.0,24,177342965.0,,,,,77.4,216.8,78.0,218.5
103273,2016,Submitted,193164.0,8798.0,45.5,3,,,44058405.4,12747563.8,,,,294.1,785.5,,
251628,2018,Exempt,104284.0,,,1,,,,,,,,,,,
156900,2016,Submitted,63000.0,1311.2,20.8,1,,13,7113573.0,,,,,112.9,354.5,118.7,372.8
251792,2018,Submitted,162602.0,1082.6,6.7,5,2.0,,1839137.9,14622063.2,,,,101.2,126.1,102.5,127.1
120518,2018,Submitted,54000.0,1070.7,19.8,1,1.0,,2954847.6,10903049.3,,,,256.6,365.2,257.0,365.3
252104,2018,Submitted,150000.0,3369.6,22.5,3,1.0,,16431349.2,11975167.8,,,,189.4,390.5,190.3,391.5
251252,2018,Submitted,285000.0,1541.0,5.4,1,4.0,82,3826250.9,17028899.9,,,,73.2,100.3,73.6,99.9
227642,2015,Submitted,381380.0,2668.0,7.0,1,,49,5573181.0,29143119.0,,,,91.0,126.1,92.4,127.5
101812,2017,Submitted,938162.0,8454.8,9.0,1,,87,41435328.0,10300.0,,15047933.0,,60.2,154.7,62.3,162.4
251884,2017,Submitted,115306.0,814.5,7.1,1,,49,2487147.0,6676177.0,,,,79.5,128.5,88.6,138.9
158121,2015,Submitted,2429909.0,,,1,,83,157595844.0,1884351.0,,668880.0,,65.9,204.7,67.4,209.4
157165,2017,Submitted,123500.0,961.0,7.8,1,,68,2345388.0,9928681.0,,,,99.4,144.0,103.6,148.1
254067,2016,Submitted,112800.0,744.0,6.6,1,,74,4010188.4,90595.8,,,,36.4,112.5,39.2,121.5
101705,2016,Submitted,59310.0,490.0,8.3,1,,36,1073142.2,5501499.7,,,,110.9,154.2,121.4,164.3
124456,2018,Not Submitted,54000.0,,,1,0.0,,,,,,,,,,
234740,2018,Submitted,243000.0,1860.1,7.7,1,3.0,44,8501311.9,8392885.2,,,,69.5,134.2,69.0,131.8
175516,2016,Submitted,55067.0,343.4,6.2,1,,66,546237.3,4569701.6,,,,92.9,118.3,101.6,126.2
251669,2017,Submitted,123430.0,949.3,7.7,1,,53,3658715.0,5136749.0,,,,71.3,136.8,77.1,142.9
147895,2018,Not Submitted,92275.0,,,1,0.0,,,,,,,,,,
105619,2016,Submitted,80064.0,429.2,5.4,1,,64,700224.3,5650182.0,,,,79.3,101.6,88.6,111.3
101363,2017,Submitted,69631.0,307.4,4.4,1,,65,334212.0,4623200.0,,,,71.2,84.8,77.7,91.7
131633,2018,Submitted,62555.0,218.6,3.5,1,4.0,91,647962.7,2085858.0,,,,43.7,64.0,43.8,64.1
251691,2016,Submitted,70601.0,433.7,6.1,1,,64,1298322.6,3659274.6,,,,70.2,112.2,76.6,118.9
103647,2015,Submitted,1547120.0,19836.0,12.8,1,,70,71900905.0,72036435.0,,29680355.0,,112.2,214.0,114.4,216.4
252036,2016,Submitted,299490.0,4137.6,13.8,2,,,11866250.2,2029490.0,20196413.9,9518399.8,,145.6,244.4,146.7,247.0
158303,2018,Submitted,381382.0,4951.6,13.0,1,1.5,32,25006247.7,14900431.0,,,,104.6,224.6,102.1,219.2
160285,2015,Submitted,490215.0,3723.0,7.6,1,,64,8231839.0,38957026.0,,,,96.3,136.2,100.3,140.4
251344,2017,Submitted,55024.0,2045.1,37.2,1,,54,10038234.0,3559100.0,,,,247.1,640.8,251.0,642.4
101547,2014,Submitted,750000.0,20079.0,26.77,1,,31,73172319.0,101254758.0,,,,233.0,448.0,229.0,444.0
244817,2017,Submitted,217800.0,1384.8,6.4,1,,84,6601469.0,3091851.0,,,,44.5,110.1,47.3,118.4
112765,2018,Submitted,1742595.0,4922.9,2.8,1,4.0,73,21600297.2,25028301.9,,,,26.8,49.8,27.0,50.1
121774,2018,Submitted,167560.0,1974.9,11.8,1,1.5,36,8720751.3,9866854.8,,,,110.9,207.6,108.5,203.7
101179,2015,Submitted,196466.0,5067.0,25.8,1,,28,16284889.0,33800499.0,,,,254.9,440.9,255.1,439.9
111431,2018,Submitted,73000.0,264.9,3.6,1,4.0,100,1584249.6,24347.0,,,,22.0,61.1,22.0,61.1
160197,2017,Submitted,294211.0,4510.2,15.3,1,,,15774751.0,18566291.0,,11524488.0,,155.9,273.8,160.7,280.5
175813,2018,Submitted,125000.0,347.5,2.8,1,4.0,100,1398812.5,2161987.3,,,,28.5,49.5,28.7,49.7
159639,2018,Submitted,436435.0,3818.7,8.7,1,2.0,30,12981807.0,31234602.4,,,,101.3,158.4,102.3,158.8
102335,2016,Submitted,53136.0,80.8,1.5,1,,100,165226.1,948126.6,,,,21.0,28.5,22.6,30.2
232841,2017,Submitted,221441.0,1995.6,9.0,1,,34,4771058.0,20962924.0,,,,116.2,167.1,116.2,167.1
105600,2018,Submitted,63200.0,506.5,8.0,1,4.0,85,1065731.4,6197861.1,,,,114.9,150.2,113.3,147.1
160438,2016,Submitted,1327735.0,14647.1,11.0,1,,86,69198192.0,,,35909133.5,,79.2,190.7,78.7,194.1
175257,2018,Not Submitted,57600.0,,,1,0.0,,,,,,,,,,
250066,2015,Submitted,100000.0,699.0,7.0,1,,91,1110467.0,8962358.0,,,,100.7,129.0,108.0,136.6
162321,2015,Submitted,70559.0,467.0,6.6,1,,76,1421656.0,3410000.0,,,,68.5,114.0,72.5,118.2
254072,2016,Submitted,120000.0,738.8,6.2,1,,78,2920809.2,3772887.9,,,,55.8,109.4,55.6,106.6
252264,2018,Submitted,103635.0,509.7,4.9,1,4.0,91,1294229.6,5542862.4,,,,66.0,91.1,65.2,89.8
251352,2018,Submitted,73600.0,577.1,7.8,1,4.0,85,2831581.3,1996503.8,,,,65.6,136.2,64.1,134.1
244340,2017,Submitted,288000.0,2542.0,8.8,1,,35,6000043.0,26971284.0,,,,114.5,163.7,118.2,167.7
251592,2015,Submitted,97461.0,539.0,5.5,1,,69,1489478.0,4504136.0,,,,61.5,96.5,66.3,102.2
253990,2017,Submitted,126432.0,720.6,5.7,1,,82,2861478.0,3605467.0,,,,51.1,101.0,53.4,103.4
252084,2016,Submitted,78501.0,657.8,8.4,1,,35,2834642.2,2547102.9,,,,68.6,147.5,73.3,152.4
101954,2018,Submitted,259000.0,3764.4,14.5,1,1.0,19,16933609.3,17834665.7,,,,134.2,255.4,134.7,255.7
161131,2018,Not Submitted,136993.0,,,1,0.0,,,,,,,,,,
253993,2016,Submitted,208975.0,2556.3,12.2,1,,7,13093993.6,2688325.2,,,,75.5,210.3,80.2,224.6
251331,2018,Submitted,81951.0,1098.8,13.4,1,2.0,,4635945.8,6167204.1,,,,131.8,237.4,133.1,238.4
251245,2017,Submitted,249095.0,215.9,0.9,1,,100,1147443.0,70944.0,,,,4.9,14.8,4.9,14.9
101889,2018,Submitted,354146.0,2663.8,7.5,1,4.0,54,8865017.5,22385001.4,,,,88.2,136.5,85.9,133.9
251551,2015,Submitted,85287.0,517.0,6.1,1,,85,1453597.0,4232896.0,,,,66.7,105.6,71.7,111.0
251653,2018,Exempt,112900.0,,,1,,,,,,,,,,,
251919,2015,Submitted,70000.0,656.0,9.4,1,,87,2719941.0,2053408.0,,,,68.2,152.8,70.3,154.3
244200,2017,Submitted,402711.0,2907.1,7.2,1,,45,11860515.0,13445422.0,,,,62.8,127.5,66.4,132.8
101838,2015,Submitted,778325.0,8331.0,10.7,1,,89,41463784.0,,,,,53.3,167.3,54.1,170.0
255956,2018,Not Submitted,594675.0,,,1,0.0,,,,,,,,,,
254166,2018,Submitted,81740.0,711.8,8.7,1,4.0,,3971864.8,960772.8,,,,60.3,148.4,57.3,139.7
101038,2018,Submitted,458947.0,4843.3,10.6,1,4.0,85,25202625.4,12163446.9,,,59157.5,81.5,181.7,81.3,181.1
164777,2017,Submitted,51825.0,681.1,13.1,1,,41,3683691.0,,,,,71.1,223.2,71.1,223.2
252251,2018,Submitted,114205.0,715.8,6.3,1,4.0,82,3520467.5,2450293.3,,,,52.3,108.8,51.4,106.2
